CustomerID,First,Last,StreetAddress,City,State,ZipCode,Email,PhoneNumber,FirstPurchaseDate,SubscribedToEmailList,Gender
738357,Margie,Pittman,5311 El Valle Way,Sacramento,CA,95899,m.pittman@hotmail.com,(916) 767-0941,17-Feb-13,FALSE,F
739393,Lisa,Ling,6496 Fairgate Rd,Sacramento,CA,95832,l.lisa12@mail.com,(916) 220-8292,02-Sep-13,TRUE,F
739440,Marjorie,Storey,1031 Shadow Creek Dr,Elk Grove,CA,95757,s_marjorie@yahoo.com,(916) 466-3813,25-Dec-12,TRUE,F
739669,Max,Baer,8392 Southbreeze Dr,Sacramento,CA,94274,mbaer@outlook.com,(916) 387-6698,26-Sep-12,TRUE,M
741398,Nora,Rhea,8373 Sitton Way,Sacramento,CA,95836,r_nora@zoho.com,(916) 490-1857,31-May-13,TRUE,F
741514,Annie,Matthews,7382 Village Center Dr,Sacramento,CA,95817,anniem@aol.com,(916) 494-3312,13-Aug-12,FALSE,F
742620,Joan,Didion,355 Spinnaker Way,Sacramento,CA,95865,jdidion49@aol.com,(916) 167-2444,12-May-13,TRUE,F
743517,Margaret,Hodel,3016 Lido Isle Ln,Elk Grove,CA,95758,margaret_h@mail.com,(916) 609-9534,16-Jul-12,TRUE,F
744416,Giovanni,Carmazzi,3132 Arnold Ct,Sacramento,CA,94203,carmazzig@icloud.com,(916) 770-6380,31-Jul-13,FALSE,M
744648,Mark,Goodson,3034 Gaylord Ct,Sacramento,CA,94232,g_mark@gmail.com,(916) 851-6583,09-Jun-13,TRUE,M
744780,Sammie,Stroughter,6943 Cobblefield Dr,Sacramento,CA,94284,stroughter.s@mail.com,(916) 225-5867,11-Sep-13,FALSE,M
745543,Donna,Hume,375 Sheedy Ct,Sacramento,CA,95831,hume_d@mail.com,(916) 265-7170,26-Feb-13,FALSE,F
746134,Patrick,Ianni,323 Malt Ct,Sacramento,CA,94236,ianni.p72@gmail.com,(916) 865-0877,29-Jan-13,FALSE,M
747066,Lance,Briggs,2794 California Loop,Sacramento,CA,95834,lanceb@outlook.com,(916) 719-9413,05-Oct-12,TRUE,M
748326,Eric,Stevens,6211 Sea Hawk Pl,Sacramento,CA,94273,stevense@mail.com,(916) 900-7122,20-Dec-12,TRUE,M
755271,Rosalie,Mclaurin,8654 Seaborg Way,Sacramento,CA,94254,mclaurinr87@fastmail.com,(916) 899-7327,07-Sep-12,FALSE,F
756769,Syd'Quan,Thompson,920 Foppiano Way,Sacramento,CA,95825,t_syd'quan@gmail.com,(916) 422-2770,14-Dec-12,TRUE,M
756928,William,Vollmann,1227 McClatchy Way,Sacramento,CA,94246,william_v@aol.com,(916) 400-5995,11-Dec-12,TRUE,M
757525,Brian,Posehn,7425 Aljo Way,Sacramento,CA,94262,brian.p@yahoo.com,(916) 982-5407,25-Feb-13,TRUE,M
757780,Bertha,Kirby,8389 Attawa Ave,Sacramento,CA,95814,kbertha@mail.com,(916) 892-9348,05-Nov-12,TRUE,F
759995,Mark,Twain,2319 Hillcrest Way,Rio Linda,CA,95673,m.twain@mail.com,(916) 834-7912,11-Dec-12,FALSE,M
761615,James,Campen,8067 Nashua Way,Sacramento,CA,95865,j.campen@icloud.com,(916) 258-2710,13-Apr-13,TRUE,M
762509,Jason,Sehorn,9072 Land Park Dr,Elk Grove,CA,95624,sehornj@mail.com,(916) 992-2365,21-Aug-13,TRUE,M
765237,Chris,Bosio,9109 Piccadilly Cir,Sacramento,CA,94209,bosio.c@mail.com,(916) 595-7660,10-Jan-13,FALSE,M
766161,Dora,Gray,2351 Winterhaven Ave,Ryde,CA,95680,dora.g@mail.com,(916) 142-5906,14-Apr-13,TRUE,F
766737,Nathaniel,Hackett,4843 Kintyre Pen Pl,Elk Grove,CA,95757,hackett.n@aol.com,(916) 604-7326,07-May-13,TRUE,M
767570,Otis,Griffin,6322 Mary Lou Way,Sacramento,CA,95842,o_griffin@gmail.com,(916) 996-4789,14-Jan-13,TRUE,M
771285,Brian,Lewis,3514 Wolfboro Ct,Sacramento,CA,95820,brian.l@mail.com,(916) 482-0354,04-Aug-12,FALSE,M
772690,David,Terrell,4799 Saints Way,Sacramento,CA,94274,t_david@hotmail.com,(916) 474-9350,30-Aug-13,TRUE,M
775449,John,Cox,1232 Chambord Ct,Citrus Heights,CA,95611,john.c@gmail.com,(916) 631-3678,15-Mar-13,FALSE,M
776775,Bob,Stubbs,5792 Pasadena Ave,Sacramento,CA,94206,bob_s@fastmail.com,(916) 488-4096,10-Dec-12,FALSE,M
777145,Anne,Leibowitz,9316 Earlcort Cir,Rancho Cordova,CA,95670,a_leibowitz@outlook.com,(916) 475-7203,31-May-13,TRUE,F
781523,Lillian,Kershaw,2815 Artesian Ct,Sacramento,CA,95852,klillian72@fastmail.com,(916) 551-8676,23-Mar-13,TRUE,F
781968,Doug,Davis,2161 Baldwin Way,Sacramento,CA,95816,davisd@aol.com,(916) 658-9549,21-Sep-12,TRUE,M
782947,Kris,Gonzalez,5791 Gandy Way,Sacramento,CA,95826,krisg@hotmail.com,(916) 787-6596,05-Mar-13,TRUE,F
783369,Debra,Sellers,6981 Cloud Crest Way,Sacramento,CA,94254,sdebra@zoho.com,(916) 344-3576,24-May-13,FALSE,F
784218,Keith,Lewis,6307 Paul Ave,Sacramento,CA,95833,k_lewis@fastmail.com,(916) 302-3328,14-Feb-13,FALSE,M
785444,Myra,Sabo,6250 Wah Ave,Sacramento,CA,94245,myra.s@fastmail.com,(916) 435-5903,22-Feb-13,TRUE,F
789065,Molly,Ringwald,5838 Enclave Pl,Folsom,CA,95671,mollyr@zoho.com,(916) 161-0476,25-Jan-13,TRUE,F
789308,Sherry,Farrington,8138 Calderwood Ln,Antelope,CA,95843,sfarrington@fastmail.com,(916) 359-4397,18-Jul-12,TRUE,F
789500,Gabe,Gardner,9591 Hood Franklin Rd,Sacramento,CA,94259,gabe.g97@gmail.com,(916) 648-6792,27-Jul-12,TRUE,M
791559,Katherine,Sabo,4757 Klingon Ct,Sacramento,CA,94279,katherine.s25@hotmail.com,(916) 724-6368,05-Jan-13,FALSE,F
791850,Priscilla,Wald,9315 Reichmuth Way,Sacramento,CA,94257,waldp@yahoo.com,(916) 826-2306,10-Oct-12,TRUE,F
793987,Eason,Ramson,7998 Manitoba Ave,Sacramento,CA,94278,reason81@mail.com,(916) 208-9238,03-Mar-13,TRUE,M
795957,Emily,Rath,1558 Wood Gate Way,Sacramento,CA,94237,remily@outlook.com,(916) 979-9161,12-Aug-12,FALSE,F
796796,Scott,McCarron,4808 Wilshire Ave,Citrus Heights,CA,95621,mccarrons@gmail.com,(916) 177-4655,10-Feb-13,FALSE,M
797968,Mike,Lincoln,5215 Mulberry Ln,Carmichael,CA,95609,m_lincoln@fastmail.com,(916) 699-7676,04-Aug-13,TRUE,M
798336,Sally,Edwards,3818 Fell St,Sacramento,CA,95836,esally83@mail.com,(916) 484-7660,16-Jun-13,FALSE,F
800121,Jamie,Anderson,3240 Villanova Cir,Sacramento,CA,95814,anderson.j@fastmail.com,(916) 535-0873,24-Jan-13,TRUE,F
803700,Michael,Stewart,4527 Helsinki Way,Sacramento,CA,94239,michaels@hotmail.com,(916) 468-7739,30-Mar-13,FALSE,M
806545,Rhonda,Kraus,2953 Morena Way,Sacramento,CA,95851,krausr@gmail.com,(916) 685-7610,03-Dec-12,TRUE,F
808177,Faye,Champion,8713 Pennywood Ct,Sacramento,CA,94250,championf@mail.com,(916) 530-2719,06-Apr-13,FALSE,F
808421,Kevin,Sutherland,3895 Magical Walk,Sacramento,CA,95834,kevin.s53@yahoo.com,(916) 845-4172,29-Nov-12,TRUE,M
808869,Ryan,Anderson,114 Parkside Ct,Sacramento,CA,95899,a_ryan19@mail.com,(916) 184-8050,04-Feb-13,TRUE,M
810369,Bob,Lunn,310 Linnet Ct,Sacramento,CA,94267,lunnb@fastmail.com,(916) 451-3320,03-Sep-12,FALSE,M
813719,Diego,Corrales,3964 Torrance Ave,Sacramento,CA,94298,c_diego@aol.com,(916) 272-2449,24-Jun-13,TRUE,M
814317,Alyssa,Anderson,8686 Scranton Cir,Sacramento,CA,94258,aalyssa20@fastmail.com,(916) 632-3104,17-Apr-13,TRUE,F
814512,Max,Baer,4707 Holiday Cove Ct,Sacramento,CA,94208,b.max@zoho.com,(916) 492-7752,05-Sep-12,TRUE,M
815980,Dan,Boitano,212 Rushden Dr,Sacramento,CA,94279,boitanod@mail.com,(916) 895-7304,20-Nov-12,FALSE,M
817159,Geno,Petralli,3889 Majestic Ln,Isleton,CA,95641,genop@outlook.com,(916) 480-4774,07-Aug-12,FALSE,M
817274,Viola,Kraus,9907 Dutton Way,Sacramento,CA,95823,violak99@mail.com,(916) 786-7681,24-Aug-13,TRUE,F
817500,Genevieve,Matthews,391 New Sacto Way,Sacramento,CA,94237,g.matthews@icloud.com,(916) 603-5471,18-Jan-13,FALSE,F
818287,Ramona,Mullins,1291 Chesterton Way,Carmichael,CA,95609,ramona.m@outlook.com,(916) 298-7042,27-May-13,TRUE,F
822823,Debbie,Meyer,1972 Morrow St,Sacramento,CA,95852,meyerd3@mail.com,(916) 769-2914,26-May-13,TRUE,F
825249,Robert,Awalt,5952 Jumilla Way,Sacramento,CA,94259,arobert@icloud.com,(916) 980-5331,31-Mar-13,FALSE,M
826590,Belinda,Ellis,4452 Golden Poplar Ave,Sacramento,CA,94234,bellis@gmail.com,(916) 635-6679,21-Aug-13,TRUE,F
832914,Michael,Roe,8040 Elster Ct,Sacramento,CA,94211,rmichael@outlook.com,(916) 556-8912,04-Sep-12,TRUE,M
833180,Jessica,Chastain,8736 Arabis Ct,Sacramento,CA,94259,chastain_j@icloud.com,(916) 642-8202,14-Apr-13,FALSE,F
837763,Alex,Honnold,2968 Syracuse Way,Sacramento,CA,95826,alex_h@zoho.com,(916) 438-4104,20-Aug-12,TRUE,M
838924,Reggie,Rogers,9756 Prodperine Pl,Sacramento,CA,95816,rreggie@fastmail.com,(916) 279-6827,13-Aug-13,TRUE,M
840096,Dek,Bake,8975 Silk Ct,Sacramento,CA,95825,dek_b@mail.com,(916) 989-3722,26-Feb-13,FALSE,M
840970,Sam,Warburg,1680 Red Robin Ln,Sacramento,CA,94263,sam.w48@hotmail.com,(916) 114-4344,17-Feb-13,TRUE,M
841141,Trevor,Matich,2305 Red Wolf Dr,Sacramento,CA,95819,trevorm@outlook.com,(916) 517-8756,31-Aug-12,FALSE,M
841831,Joe,Inglett,8657 Normington Dr,Sacramento,CA,94282,inglett_j@hotmail.com,(916) 245-5714,20-Jan-13,FALSE,M
842028,Jean,Zeller,6156 Sachi Way,Sacramento,CA,95838,zellerj@hotmail.com,(916) 935-8084,18-May-13,FALSE,F
846558,David,de Berry,3420 Yale St,Sacramento,CA,94230,david_d5@yahoo.com,(916) 913-9683,24-Feb-13,TRUE,M
846722,Bessie,Gold,1397 Lieto Way,Sacramento,CA,94257,gbessie@yahoo.com,(916) 653-6816,18-Sep-13,FALSE,F
847289,Jennifer,Hopper,7225 Mill Branch Ct,Sacramento,CA,94283,jenniferh@yahoo.com,(916) 843-4707,06-Feb-13,TRUE,F
850933,Spencer,Havner,2523 San Joaquin St,Sacramento,CA,94280,havner.s@gmail.com,(916) 437-5153,29-Mar-13,TRUE,M
850952,Phil,Snow,4862 Mira Vista St,Sacramento,CA,94235,phils20@gmail.com,(916) 121-7521,16-Feb-13,FALSE,M
852319,Stan,Hack,3339 Royal Down Cir,Sacramento,CA,94271,hstan@hotmail.com,(916) 557-0846,21-Feb-13,FALSE,M
852925,Ellyse,Casteel,8881 Libra Ave,Sacramento,CA,94286,ellyse_c@yahoo.com,(916) 907-5683,02-Oct-12,FALSE,F
857548,Stan,Atkinson,9421 W Lincoln Ave,Sacramento,CA,94298,s_atkinson@mail.com,(916) 630-4753,27-Aug-13,TRUE,M
860057,Daimon,Shelton,9337 Dutton Way,Sacramento,CA,94291,daimon_s@gmail.com,(916) 989-2816,10-Jul-12,TRUE,M
862302,Tammy,Hansen,8455 Tracy Ct,Sacramento,CA,95840,tammy_h@mail.com,(916) 518-7652,15-Jul-12,TRUE,F
864896,Frank-Paul,Santangelo,2743 Mohamed Oaks Ct,Elk Grove,CA,95759,frank-pauls@hotmail.com,(916) 796-8873,03-Jul-12,TRUE,M
866556,James,House,3028 Rio Cresta Way,Galt,CA,95632,house.j@zoho.com,(209) 572-2994,03-Feb-13,FALSE,M
866847,Natalie,Gulbis,2984 Comanche Way,Fair Oaks,CA,95628,natalie_g@mail.com,(916) 580-4604,17-Feb-13,TRUE,F
872851,Sheri,Mcabee,8694 Macfinley Way,Sacramento,CA,94298,m_sheri@mail.com,(916) 948-9907,03-Oct-12,FALSE,F
877877,Kathy,Murphy,7967 Icarus Ct,McClellan,CA,95652,kathym@outlook.com,(916) 961-0425,24-Aug-13,TRUE,F
879173,Mabel,Bales,4355 Volga Way,Wilton,CA,95693,bales.m34@hotmail.com,(916) 277-6407,02-Feb-13,TRUE,F
880238,Lynn,Bell,5963 Shepard Ave,Sacramento,CA,94279,lynnb@mail.com,(916) 917-4314,02-Nov-12,TRUE,F
882493,Myra,Bashaw,5600 Inspiration Ln,Sacramento,CA,94247,b_myra@fastmail.com,(916) 567-0300,29-May-13,FALSE,F
884368,Cheryl,Walker,6739 Bimini Ct,Sacramento,CA,95841,cheryl.w@gmail.com,(916) 229-1876,04-Feb-13,FALSE,F
884607,Skylar,Thomas,577 Don Merlino Ct,Sacramento,CA,94244,thomas.s@aol.com,(916) 535-4030,08-Sep-12,FALSE,F
884729,Sam,Elliott,7532 Squirewood Ct,Sacramento,CA,95820,sam_e68@mail.com,(916) 429-6412,23-Feb-13,FALSE,F
885548,Richard,Hellesen,6110 Vanier Ct,Sacramento,CA,94211,hellesen_r@fastmail.com,(916) 269-2760,01-Apr-13,TRUE,M
888759,Ann,Bingaman,9411 Kirk Way,Sacramento,CA,94273,bingamana@outlook.com,(916) 330-3800,01-Jun-13,TRUE,F
888952,Jerry,Royster,2329 Yuma Cir,Herald,CA,95638,r.jerry@aol.com,(209) 811-6793,08-Apr-13,TRUE,M
889686,Suzi,Gardner,5592 Strawberry Ln,Sacramento,CA,94283,gardner_s43@hotmail.com,(916) 184-3401,21-Jun-13,FALSE,F
890270,John,O'Sullivan,5131 Lamont Way,Sacramento,CA,95840,johno@zoho.com,(916) 149-9240,02-Sep-12,TRUE,M
890497,Brie,Larson,161 David Way,Sacramento,CA,95818,brie_l@icloud.com,(916) 390-7315,06-May-13,FALSE,F
890651,Sonia,Dunkin,7979 Arroyo Vista Dr,Folsom,CA,95671,sonia.d19@aol.com,(916) 143-0056,21-Apr-13,FALSE,F
891738,Gary,Hoffman,856 William Way,Sacramento,CA,94295,hoffman_g@outlook.com,(916) 261-7047,31-May-13,TRUE,M
892883,Leona,Weber,5188 Vorden Rd,Sacramento,CA,95838,weberl@icloud.com,(916) 930-7602,31-Mar-13,TRUE,F
893039,Kathy,Decker,993 Lomax Ct,McClellan,CA,95652,kathy.d@icloud.com,(916) 689-3267,13-Sep-12,FALSE,F
897614,John,Vukovich,9558 Agree Ct,Sacramento,CA,94247,johnv@mail.com,(916) 527-5653,29-Jun-13,TRUE,M
897980,Josephine,Hoff,826 Chatfield Dr,Sacramento,CA,94259,hoff.j@zoho.com,(916) 577-7067,09-Apr-13,FALSE,F
900440,Kayla,Isham,977 Glenmont Way,Citrus Heights,CA,95621,kisham@zoho.com,(916) 194-2920,03-Apr-13,FALSE,F
901388,Victor,Wong,7122 El Viento Way,Sacramento,CA,94295,wong_v@hotmail.com,(916) 724-6932,27-Feb-13,FALSE,M
905670,Joyce,Fernandez,1813 El Centro Rd,Sacramento,CA,95851,jfernandez@yahoo.com,(916) 307-5207,05-Dec-12,FALSE,F
908328,Callie,Douglas,2928 Gramont Way,Sacramento,CA,94208,d_callie@gmail.com,(916) 695-5224,01-Mar-13,TRUE,F
908768,Doris,Coley,7129 Caswell Ct,Sacramento,CA,94234,coley_d@hotmail.com,(916) 766-6981,24-Feb-13,TRUE,F
911171,Dawn,Oxley,4382 Gazania Ct,Sacramento,CA,94232,oxley_d@hotmail.com,(916) 992-1299,01-May-13,TRUE,F
912671,Maxine,Hamilton,8884 Samwood Ct,Rancho Cordova,CA,95670,mhamilton@gmail.com,(916) 327-0230,05-May-13,TRUE,F
915766,Fernando,Viña,6189 Kathryn Way,Sacramento,CA,94249,f.viña53@mail.com,(916) 119-3117,08-Sep-13,TRUE,M
917728,Maxine,Wylie,3796 Northfield Dr,Sacramento,CA,94208,wyliem@fastmail.com,(916) 108-1505,20-Mar-13,TRUE,F
918682,Matt,Barnes,684 Naponee Ct,Elk Grove,CA,95758,barnesm@gmail.com,(916) 738-4763,15-Jun-13,TRUE,M
921792,Candace,Storms,1328 Schutt Way,Sacramento,CA,94206,s_candace@fastmail.com,(916) 858-7222,19-Jan-13,FALSE,F
921901,Fannie,Wooldridge,1806 Tetlow Ct,Sacramento,CA,94239,fanniew@fastmail.com,(916) 861-3996,28-Jun-13,FALSE,F
924361,Ben,Campbell,1325 Dundalk Ct,Elk Grove,CA,95624,campbell_b46@gmail.com,(916) 293-2312,31-Aug-13,TRUE,M
924649,Manny,Parra,5695 Chapeau Ct,Sacramento,CA,94279,m.parra@yahoo.com,(916) 158-2271,03-Aug-12,FALSE,M
924947,Bob,Wilkins,8171 Boston Ct,Sacramento,CA,95811,wilkins.b@outlook.com,(916) 957-4051,19-Apr-13,FALSE,M
925565,Raymond,Carver,7078 Reenel Way,Folsom,CA,95763,carver_r@aol.com,(916) 685-8458,18-Jan-13,FALSE,M
926144,Jackie,Greene,7537 San Luis Ct,Sacramento,CA,95852,jackie_g@outlook.com,(916) 693-5191,03-Mar-13,TRUE,M
926289,Cindy,Ramirez,3827 Durfee Way,Sacramento,CA,94206,c_ramirez83@mail.com,(916) 443-7206,03-Sep-12,TRUE,F
927518,Clancy,Barone,6266 Dalhart Way,Sacramento,CA,94297,b_clancy@zoho.com,(916) 667-4363,03-Aug-13,FALSE,M
929344,Jack,Parker,1204 Chamonix Way,Sacramento,CA,94254,parker_j@mail.com,(916) 774-1199,04-Dec-12,TRUE,M
932618,Natasha,Lyon,7922 Rivershore Ct,Sacramento,CA,95842,lnatasha@icloud.com,(916) 133-2669,21-Feb-13,FALSE,F
933331,Angela,Boehmer,9034 Pournelle Way,Sacramento,CA,95823,a_boehmer@fastmail.com,(916) 334-5154,22-May-13,TRUE,F
936214,DeMarcus,Nelson,5355 Emerson Rd,Sacramento,CA,95894,n_demarcus@mail.com,(916) 402-6512,17-Sep-12,FALSE,M
938006,Ellen,Ontiveros,1805 Gypsy Star Way,Sacramento,CA,95824,o.ellen@icloud.com,(916) 192-2636,27-Jan-13,TRUE,F
938393,James,Donaldson,326 Beachcraft Way,Sacramento,CA,95867,james.d@mail.com,(916) 631-6353,05-Oct-12,TRUE,M
938417,Jerry,Manuel,6887 Lorton Ct,Sacramento,CA,95831,jerry.m@icloud.com,(916) 501-2040,06-Sep-12,FALSE,M
940912,Darren,Oliver,4401 Ladino Rd,Sacramento,CA,95853,darreno@zoho.com,(916) 527-1189,25-Feb-13,FALSE,M
941876,Helen,Price,7193 Canna Ct,Sacramento,CA,94282,price_h@mail.com,(916) 820-2457,09-Aug-13,TRUE,F
944523,Sabrina,Bastian,3646 Rio De Oro Way,Sacramento,CA,94232,sabrinab2@fastmail.com,(916) 538-2037,19-Jul-13,TRUE,F
950299,Pearl,Green,5141 Academy Way,Sacramento,CA,95864,pgreen@icloud.com,(916) 933-8511,03-Oct-12,FALSE,F
951701,Stacy,Smith,5498 Grant Ln,Elverta,CA,95626,ssmith@zoho.com,(916) 567-0186,07-Jul-12,TRUE,F
951702,Shaka,Ford,7239 Cecile Way,Sacramento,CA,94249,shakaf@yahoo.com,(916) 465-6285,05-Feb-13,FALSE,F
954812,Mildred,Rosenheim,876 Kylaglen Ct,Orangevale,CA,95662,mildred.r@icloud.com,(916) 495-3098,18-Jun-13,TRUE,F
955591,Evelyn,Ashford,6574 El Dala Ln,Sacramento,CA,95822,e_ashford@zoho.com,(916) 771-8767,08-Jan-13,TRUE,F
958321,Rush,Limbaugh,6923 Park River Oak Ct,Sacramento,CA,94288,l.rush@outlook.com,(916) 975-6062,21-Jan-13,FALSE,M
961080,Anne,Ross,5522 Spinning Rod Ct,Sacramento,CA,94248,ross.a@yahoo.com,(916) 401-3721,09-Jul-12,FALSE,F
964403,David,Garibaldi,2778 Foppiano Way,Sacramento,CA,94254,david.g@hotmail.com,(916) 330-2531,06-Feb-13,FALSE,M
964619,Lee,Greenwood,1151 Yellowtail Way,Sacramento,CA,94269,lee.g@icloud.com,(916) 315-0098,07-Aug-13,TRUE,M
970794,Reneau,Peurifoy,4565 Feather River Way,Sacramento,CA,94287,p_reneau62@zoho.com,(916) 267-9129,11-Jun-13,FALSE,M
972329,Gregg,Coffin,2193 Woodville Ln,Citrus Heights,CA,95621,g.coffin@fastmail.com,(916) 719-7616,19-Aug-13,FALSE,M
973766,Carla,Pfeifer,5601 Monte Casino Way,Sacramento,CA,95852,pfeiferc@zoho.com,(916) 295-9302,09-Feb-13,TRUE,F
974503,Vicki,Abramson,4824 Mackinaw Way,Elk Grove,CA,95758,vicki_a@fastmail.com,(916) 645-8767,11-Apr-13,TRUE,F
976778,Bobby,Clark,4355 Amwell Ct,Wilton,CA,95693,c.bobby38@mail.com,(916) 523-3458,18-Aug-13,TRUE,M
977759,Natalie,Dorris,318 Pelligrini Ct,Sacramento,CA,95816,ndorris@gmail.com,(916) 505-7381,20-Aug-13,TRUE,F
979679,Adrienne,Ibrahim,3708 Amazon Ave,Sacramento,CA,94294,iadrienne@zoho.com,(916) 649-9790,10-Mar-13,FALSE,F
981529,Anne,Gray,7031 Sierra Blvd,Sacramento,CA,95830,agray@gmail.com,(916) 469-9766,23-Feb-13,FALSE,F
992895,Royce,Clayton,8565 Den Ave,Sacramento,CA,95853,c.royce@zoho.com,(916) 638-2357,01-Jun-13,TRUE,M
992956,Ken,Forsch,1495 Canadeo Way,Sacramento,CA,95830,forsch.k@yahoo.com,(916) 547-1153,27-Oct-12,FALSE,M
994056,Ruby,Bastian,4967 Clairidge Oak Ct,Sacramento,CA,94289,ruby.b@fastmail.com,(916) 726-3245,01-Dec-12,TRUE,F
994185,Theresa,Carpenter,8927 Rivercrest Dr,Sacramento,CA,95842,carpentert5@hotmail.com,(916) 479-9529,25-Jan-13,TRUE,F
994199,Renee,Caceres,8720 Rivera Dr,Sacramento,CA,95815,c.renee@hotmail.com,(916) 617-0268,02-Oct-12,TRUE,F
994269,Derwin,Williams,7945 Rose Petal Way,Sacramento,CA,94207,wderwin57@hotmail.com,(916) 541-5697,15-Sep-13,FALSE,M
995599,Timothy,Schmit,2089 Zet Ct,Sacramento,CA,95887,schmitt32@mail.com,(916) 355-6283,21-Aug-12,TRUE,M
996970,Alice,Colletti,3826 Doreen Way,Antelope,CA,95843,calice@hotmail.com,(916) 375-9890,21-Apr-13,TRUE,F
999915,Ricky,Ray,7837 El Cerro Ct,Sacramento,CA,95865,ricky_r@mail.com,(916) 188-8462,20-Jul-13,FALSE,M
